TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionAmount_log,AccountBalance_log,Hour,DayOfWeek,TimeSinceLastTransaction_s,TransactionType_Credit,TransactionType_Debit,Channel_ATM,Channel_Branch,Channel_Online,CustomerOccupation_Doctor,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student
75.53,21,157,1,1034.35,4.33768282082183,6.942494812786034,17,0,4578260.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
288.17,37,50,1,3653.11,5.667014750463987,8.203607840480457,16,4,1552366.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1047.69,20,139,1,1889.78,6.955297045179371,7.5447447213298195,16,0,3282220.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
25.94,58,211,5,4815.11,3.293612170982218,8.479721827259377,18,0,8460.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
451.7,29,103,1,8994.67,6.1152296544419125,9.104498629436161,16,2,3370377.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
104.63,62,90,1,4477.78,4.659942421835071,8.407105966894246,17,2,2422275.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
285.49,53,109,1,6366.84,5.657703631531674,8.759015601580424,18,4,11667294.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
62.86,25,31,1,1040.43,4.156693187286636,6.948350047688562,16,0,3370377.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
232.79,55,145,1,2661.3,5.454423276523579,7.886945689825337,17,2,11668326.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1021.16,20,104,1,9427.06,6.929673314283067,9.151445628057834,17,0,2246170.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
474.77,56,50,1,2158.59,6.164934544178619,7.677673667846284,16,0,6044164.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
93.26,20,72,1,1152.2,4.546056921495585,7.050295965764247,16,3,3370377.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
328.47,63,119,1,4323.66,5.797485302756558,8.372088803559075,18,0,353818.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
242.39,18,271,1,1328.73,5.494665095075083,7.1927311930881865,16,0,9668978.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
122.14,22,155,1,327.68,4.813321919483064,5.795084633062987,16,0,3370377.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
135.15,72,50,1,5878.14,4.913757219119769,8.679165771692453,17,0,2422361.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
80.24,53,58,1,8012.81,4.397407736712184,8.98892158240493,17,4,5184933.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
235.42,51,175,1,6173.23,5.465609884322231,8.728139457364666,18,0,4496740.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
252.93,75,222,1,2760.37,5.537058638485301,7.923482212368572,16,0,3370377.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
44.52,28,205,1,314.28,3.8181517898180757,5.753461132886748,18,1,4328717.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
256.05,54,35,1,6910.18,5.549270618501514,8.840895669187033,16,2,6126987.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1919.11,30,161,1,11090.24,7.560137755047389,9.31391088653751,17,1,1732893.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
61.77,56,49,1,12352.2,4.13947725232944,9.421670417804844,17,3,8032687.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
503.76,22,35,1,447.82,6.22408306878471,6.10662191649543,18,0,5189177.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
230.3,46,24,1,8356.88,5.443715569237393,9.030960085402995,16,4,3370377.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
127.57,52,75,1,6118.2,4.856473503096157,8.719186648007657,17,0,260381.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
56.02,27,142,1,3548.02,4.043402083484526,8.174426788020869,17,0,9678804.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
535.91,43,22,1,9642.12,6.285830482697427,9.17399998669304,16,4,1550863.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
262.22,40,136,1,5711.71,5.572990184406177,8.650448796014738,17,3,522612.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
644.17,29,72,1,1143.52,6.469513847959858,7.042740614119798,16,3,3370377.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
157.16,20,280,1,1545.77,5.063607178862362,7.3439241646653075,17,0,955761.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
279.6,25,131,1,1910.9,5.6369301676683605,7.555852790988358,16,2,6821616.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
175.94,57,89,1,3728.04,5.17581069205524,8.22390610685768,16,0,431287.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
580.71,53,95,1,5670.0,6.365972041760872,8.643120748014027,16,2,9246095.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
299.92,27,122,1,1368.0,5.706844448692021,7.221835825288449,18,0,1649013.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
349.64,48,226,1,6651.62,5.859760056110554,8.80276604102061,16,1,2498822.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
303.97,24,77,5,1590.88,5.7202134111139475,7.372670986678926,16,3,3370377.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
107.03,27,73,1,1408.07,4.682408966328894,7.250685191289195,18,0,2770308.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
98.41,27,48,1,912.71,4.599252712224054,6.817513234456012,17,0,8462549.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
199.39,69,165,1,7264.79,5.300265467766052,8.89093231062938,16,0,6044800.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
116.58,43,247,1,2620.74,4.7671189529741085,7.8715934984610305,16,3,865316.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
668.78,20,141,1,983.68,6.506949300254695,6.892316715292946,17,0,4582006.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
48.51,22,69,1,3363.23,3.9021746693733315,8.12095438974257,17,0,3370377.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
118.06,32,31,1,13560.63,4.779627567725244,9.51499976075984,17,2,11663139.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
43.46,25,80,1,578.06,3.7945899085360506,6.3614060991471,17,4,5010885.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
112.07,23,51,1,930.3,4.728007095947154,6.836581459527612,16,0,6305560.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
270.25,31,42,1,5414.97,5.603040904854669,8.59710727543349,16,0,3025279.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
86.07,31,23,1,842.56,4.466712392840524,6.737631031643564,18,0,1215844.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
162.36,36,147,1,7527.04,5.095956354416355,8.92638999474738,16,2,163787.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
926.53,57,107,1,3120.1,6.832525138971978,8.045940782769973,17,4,177232.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
630.24,21,62,1,370.81,6.447686138879932,5.91838297110639,18,2,434766.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
141.91,23,49,1,791.97,4.962215061493703,6.6757853898978,17,3,3370377.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1116.57,56,104,1,1393.14,7.0189119643469615,7.240033016693742,16,3,3023165.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
469.46,20,149,1,8640.56,6.153710939470885,9.064338401055464,18,2,22296647.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
199.7,43,285,1,7574.45,5.301811255802292,8.932668034553702,18,0,3370377.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
54.25,68,37,1,14783.33,4.0118683403978626,9.601323115060918,16,0,10274993.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
25.38,57,66,1,8616.05,3.2726061472891685,9.061498077706394,16,0,7254679.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
341.15,18,148,1,511.37,5.835249237398506,6.23904702029921,17,0,3370377.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
705.6,40,124,3,14804.7,6.560464734925045,9.602767520741843,18,0,609808.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
101.51,46,199,1,3052.47,4.62996035479531,8.024033927823703,16,3,2669768.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5.76,38,164,1,5859.79,1.9110228900548727,8.676039685771388,17,0,13654561.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
86.35,52,24,1,1550.48,4.469923036580066,7.346964593054462,17,0,605028.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5.25,39,49,1,14143.32,1.8325814637483102,9.557068409055885,18,0,6052124.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
227.39,18,65,1,751.09,5.431054693986231,6.622855997639722,16,0,3623515.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
64.21,51,37,1,12540.18,4.177612831405111,9.436772908643462,16,0,3370377.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
297.86,28,96,1,1680.14,5.699975236313247,7.427227413700383,17,0,2422548.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
233.71,19,297,1,1231.98,5.458350709533451,7.117189282432626,17,0,3023896.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
317.47,67,16,1,14639.28,5.763528279053155,9.59153191301547,17,0,4233674.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1235.69,20,118,1,420.25,7.120193734679902,6.043226481666571,16,2,1982580.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
378.85,78,126,1,2300.53,5.939776437949231,7.741329398149531,17,4,1991201.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
222.66,39,88,1,14466.38,5.410127041600043,9.57965173896051,16,2,1032244.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
307.68,75,162,1,2052.84,5.732305141589403,7.627466490667634,17,2,3370377.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
26.07,20,19,3,349.98,3.29842610362621,5.860729241785461,17,3,4923542.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
537.71,19,175,1,1806.08,6.289177392721916,7.499467561886728,16,1,1638395.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
165.8,60,287,1,2064.76,5.116795489924646,7.633253476426408,17,3,2597951.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
275.46,36,67,1,9697.75,5.622066145036211,9.179752290208159,17,0,6996170.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
11.09,51,95,1,2990.05,2.492378664626701,8.00337977530734,16,1,8552735.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
350.15,21,195,1,296.47,5.861213482605029,5.695313379564822,16,0,2330625.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
293.54,40,45,1,2290.1,5.685414817298017,7.736787330562448,17,0,3370377.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1282.86,19,68,1,1830.98,7.157626444037326,7.513152628143916,16,0,10279588.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
120.9,40,52,1,9009.42,4.803201036487226,9.106136964388309,16,2,5009087.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
188.7,54,123,1,5077.06,5.245443876940969,8.532684577870283,16,4,3370377.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
45.85,20,92,1,1659.15,3.846951008684431,7.414663238714023,17,3,525366.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
41.49,24,13,1,928.33,3.7492687541267204,6.834463896405298,16,0,5784610.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
870.43,29,55,1,10115.18,6.770135540449008,9.221891401225857,16,2,3197220.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
29.5,73,129,1,1229.32,3.417726683613366,7.115029577131668,18,3,4325511.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5.77,50,124,1,13988.12,1.9125010869241836,9.546035163608199,16,3,9063329.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
617.36,29,61,1,8926.38,6.427070812128133,9.09687823776527,17,1,1645417.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
71.87,22,258,1,1839.1,4.288677031682191,7.517575196952329,18,0,3370377.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
357.72,53,25,1,7659.5,5.882542139883795,8.943832534755808,17,0,17537206.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
213.33,52,161,1,5400.44,5.367516883349041,8.594420863669797,16,0,3370377.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
83.39,32,158,1,13182.11,4.435448911169876,9.486691743802655,16,0,1811937.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
308.62,59,101,1,9148.08,5.7353457391123195,9.121408606766346,18,4,1565892.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
100.13,57,168,1,5209.16,4.616406817914079,8.558365844448609,16,0,5694106.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
329.4,34,68,1,9588.07,5.800304041646823,9.168379187158322,16,0,1208957.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
7.95,79,65,1,5631.2,2.191653532286764,8.636255408571001,16,0,3370377.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
22.59,62,45,1,3988.75,3.1608228934195837,8.291483851279295,16,0,6650844.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
392.96,24,100,1,791.65,5.976249381301502,6.675381762289237,16,0,20564133.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
498.67,28,244,1,1719.97,6.213947880526312,7.450643364333864,16,1,1295474.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
9.61,58,179,1,12883.91,2.3617969526258915,9.463812138195948,18,3,3370377.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
145.4,38,24,1,5244.49,4.986342601527212,8.565123938773764,17,3,1206969.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
166.06,30,172,1,5397.68,5.118353029327761,8.59390975822651,16,4,684748.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
135.35,33,82,1,9983.36,4.9152251092915975,9.208775147651453,18,4,1219005.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
125.39,21,140,1,202.69,4.8393723646590345,5.316599230226049,16,0,252573.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
568.52,46,152,1,5499.91,6.344793900795618,8.612668812079923,18,4,5795533.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
120.86,33,162,4,13566.58,4.802872844820349,9.515438402363884,17,3,3539588.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
54.34,65,46,1,8019.89,4.01349597435878,8.98980466727214,18,0,3369948.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
308.94,25,167,1,1931.66,5.736378730359189,7.566652571342209,16,0,3370377.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
138.95,71,30,1,6752.92,4.941285215961463,8.817878356042671,16,4,5184794.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
903.19,22,65,1,8627.08,6.807039515299238,9.062777279603289,17,3,2941429.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
858.88,60,227,1,7015.46,6.756792844627935,8.85601409632694,16,1,4055942.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
154.99,25,53,1,1419.31,5.049791902630777,7.258630436628332,17,0,520534.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
403.01,63,286,3,10513.52,6.0014396301300605,9.260512438022097,17,0,606327.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
538.17,27,252,1,5908.04,6.290030920068052,8.684238660657675,17,1,1900482.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
510.24,19,105,1,781.7,6.236839147263514,6.662749480810793,16,0,1119743.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
369.44,34,19,1,5018.67,5.9146914883020685,8.521119473473208,17,0,3631282.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
201.69,59,299,1,7328.52,5.311677718249873,8.899665308425456,16,1,3370377.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
86.41,75,125,1,3128.71,4.470609692592396,8.048695627484571,17,0,3370377.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
246.93,23,158,5,673.35,5.513146448258161,6.5137492639628665,16,0,1809751.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
231.71,27,148,1,1127.98,5.44979304317089,7.029069849200902,17,0,606247.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
491.1,35,125,1,7833.85,6.198681947871933,8.966337009744061,16,0,3625649.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
51.25,28,66,1,1744.4,3.9560398908449206,7.464739034729211,16,1,7344458.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
800.29,20,84,1,693.4,6.686222928985698,6.543048163346141,16,0,8381352.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
12.18,76,77,1,4909.24,2.578700529074361,8.499078099431053,18,3,3370377.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
302.86,55,275,1,5239.24,5.71656706901562,8.564122577792947,18,0,6393924.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
100.27,79,51,1,4309.9,4.617790217344194,8.368901978003956,17,0,599378.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
218.96,18,13,1,754.21,5.393445711639614,6.626995856269047,16,2,4401966.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
26.55,77,228,1,3085.38,3.3160025355989236,8.034754162088998,17,2,1818819.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
53.81,55,37,2,2564.62,4.003872659058025,7.849955443796019,16,0,2244618.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
496.03,61,265,1,12904.66,6.208650386447944,9.4654212538128,16,4,1554608.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
258.21,39,225,1,9562.41,5.5576385439808345,9.165699637005735,17,0,2075619.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
210.45,27,146,1,1242.49,5.353988563918498,7.125677221393673,16,0,1207654.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
299.09,36,84,1,5615.26,5.704082429665199,8.633421240930303,16,0,3370377.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
684.5,29,76,1,6258.63,6.530148499002369,8.74187635691604,18,0,16943849.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
524.55,39,175,1,8292.75,6.2644453332693635,9.023257498080518,16,1,4311586.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1076.98,60,173,1,11833.73,6.98284419842114,9.378793707999636,18,2,7954825.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
29.34,65,30,1,3944.82,3.4124669739203863,8.280412069728646,17,3,3370377.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
82.67,26,46,1,290.59,4.426880490307507,5.675348705993653,16,4,14598189.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
157.7,58,46,1,8332.58,5.0670156275323635,9.028048414744157,17,4,8470138.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
226.66,41,168,1,10216.25,5.4278532878970704,9.23183274731428,18,2,2251558.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
207.82,19,30,1,229.02,5.3414726368619645,5.438166261664436,16,1,3370377.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
77.02,59,132,1,800.83,4.35696520407851,6.68689661532287,16,3,14687017.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
671.73,58,54,1,5211.88,6.511344060439727,8.558887765128516,16,0,5183852.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
345.39,58,80,1,6451.96,5.847565307911304,8.772294219249341,17,0,608283.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
485.54,19,148,1,1533.32,6.187319118184521,7.335842565126581,16,4,3972831.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
79.77,68,167,1,5010.31,4.391605609454205,8.519452636945655,16,0,3370377.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
662.11,23,219,1,1996.38,6.496940888942756,7.599591600741982,16,3,864091.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
29.72,26,38,1,1059.62,3.4249139082794713,6.966608921775847,17,2,14430232.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
72.82,68,127,1,6911.62,4.301629697601852,8.841104005535245,16,4,9848057.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
192.02,79,154,1,5169.07,5.26279381047899,8.550641507062652,16,1,3367263.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
50.4,36,84,1,1677.01,3.9396381724611196,7.42536384648496,17,0,3370377.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
210.77,71,161,1,5396.65,5.355500780075491,8.593718952646626,16,2,5615256.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
160.24,31,15,1,5526.97,5.082893938248965,8.61757593851527,17,1,5962581.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
211.69,30,111,1,6412.85,5.359835706526454,8.76621499363726,16,4,6303326.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
27.61,54,26,1,3679.64,3.3537563070620187,8.210841929085335,16,4,3370377.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
222.96,65,150,1,7370.41,5.411467464480692,8.905364283031322,17,3,1126704.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
72.5,40,30,1,12723.62,4.297285406218791,9.45129397849739,17,0,1556507.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
183.32,21,74,1,137.42,5.216673377507527,4.930292541413717,16,2,2587173.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
590.26,25,48,1,1068.28,6.382255852982353,6.97474080376276,16,0,3455569.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
23.3,59,161,1,6711.15,3.190476350346503,8.811674595930702,18,0,4845178.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
57.91,58,97,1,3641.06,4.076010855533596,8.20030473461643,16,1,9153090.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
80.38,52,116,1,9662.88,4.399129542573544,9.17615050287896,16,0,3370377.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
98.24,28,148,1,580.66,4.5975411588236,6.365886084584685,17,0,3029574.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
10.65,54,161,1,13240.72,2.4553061800117097,9.491127730419068,16,0,1203963.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
265.37,33,77,1,5229.95,5.5848863197123455,8.562348184923094,17,4,2770288.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
341.84,27,89,1,1400.04,5.837263866030682,7.244970096964409,16,4,2412835.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
57.38,28,86,1,899.52,4.0669733654259685,6.802972374252773,18,0,3370377.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
654.48,19,114,1,6776.41,6.485367791678024,8.821350302051895,16,0,15113372.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
209.03,55,126,1,8359.5,5.347250377657216,9.031273512902724,18,0,5449413.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
332.33,27,101,1,192.63,5.809132990264027,5.265949121515307,17,1,3370377.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
743.24,19,109,1,1024.19,6.6123635634603035,6.93263324024804,17,4,1470329.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
42.56,18,146,1,4361.44,3.77413929806476,8.380786812834438,16,0,2069671.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
406.33,59,103,1,4298.34,6.009623667723892,8.366216801529015,16,0,5444173.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
11.92,53,52,1,14611.9,2.558776498354456,9.589659979229449,17,0,608824.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
243.8,57,48,1,13732.81,5.500441550638171,9.527615954805038,16,1,3370377.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
140.98,60,100,1,8127.48,4.95568620261124,9.003129223192689,16,3,12268301.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
45.92,26,23,1,544.56,3.848444023785275,6.3018127900586745,17,0,2163073.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
778.49,75,107,1,7713.67,6.658639859679173,8.950878990065195,16,0,1207366.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
30.87,33,295,1,14348.65,3.461665128429245,9.571480830646419,16,2,777741.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
